policy_id,scope_type,model_id,policy_group,task_code,policy_kind,initial_trigger_km,recurring_km,initial_trigger_months,recurring_months,trigger_mode,severe_use_multiplier,courier_multiplier,offroad_multiplier,dusty_environment_multiplier,wear_mean_km,wear_sd_km,wear_min_km,wear_max_km,precedence,evidence_level,source_authority,source_model_or_family,source_url,source_page_or_note,confidence,is_manufacturer_exact_interval,is_generator_active,policy_version,notes
POL0317,GROUP,,ICE_350_LIQUID_BELT,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0318,GROUP,,ICE_350_LIQUID_BELT,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0319,GROUP,,ICE_350_LIQUID_BELT,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0320,GROUP,,ICE_350_LIQUID_BELT,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0321,GROUP,,ICE_350_LIQUID_BELT,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0322,GROUP,,ICE_350_LIQUID_BELT,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0323,GROUP,,ICE_350_LIQUID_BELT,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0324,GROUP,,ICE_350_LIQUID_BELT,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0325,GROUP,,ICE_350_LIQUID_BELT,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0326,GROUP,,ICE_350_LIQUID_BELT,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0327,GROUP,,ICE_350_LIQUID_BELT,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0328,GROUP,,ICE_350_LIQUID_BELT,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0329,GROUP,,ICE_350_LIQUID_BELT,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0330,GROUP,,ICE_350_LIQUID_BELT,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0331,GROUP,,ICE_350_LIQUID_BELT,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0332,GROUP,,ICE_350_LIQUID_BELT,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0333,GROUP,,ICE_350_LIQUID_BELT,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0334,GROUP,,ICE_350_LIQUID_BELT,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0335,GROUP,,ICE_350_LIQUID_BELT,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0336,GROUP,,ICE_350_LIQUID_BELT,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0337,GROUP,,ICE_350_LIQUID_BELT,COOLANT_LEVEL_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0338,GROUP,,ICE_350_LIQUID_BELT,COOLANT_CHANGE,SCHEDULED,,30000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 / Bajaj NS200 schedules,Liquid-cooled representative schedules,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"PCX: 3-year replacement; NS200: replacement at 30,000 km.",HIGH,0,1,1.1.0,
POL0339,GROUP,,ICE_350_LIQUID_BELT,CVT_CASE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0340,GROUP,,ICE_350_LIQUID_BELT,CVT_BELT_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO/Honda scooter schedules,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0341,GROUP,,ICE_350_LIQUID_BELT,CVT_BELT_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,"Representative table shows belt inspections and replacement around 20,000 km.",MEDIUM,0,1,1.1.0,
POL0342,GROUP,,ICE_350_LIQUID_BELT,CVT_ROLLER_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase CVT architecture backoff,,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,LOW,0,1,1.1.0,
POL0343,GROUP,,ICE_350_LIQUID_BELT,CVT_ROLLER_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,22000.0,5000.0,12000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0344,GROUP,,ICE_350_LIQUID_BELT,FINAL_GEAR_OIL_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,Honda PCX/KYMCO representative schedules,CVT scooter architecture backoff,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX explicitly has 2-year reduction-oil replacement; km cadence is a simulation backoff.,LOW,0,1,1.1.0,
POL0345,GROUP,,ICE_350_OIL_CHAIN,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0346,GROUP,,ICE_350_OIL_CHAIN,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0347,GROUP,,ICE_350_OIL_CHAIN,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0348,GROUP,,ICE_350_OIL_CHAIN,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0349,GROUP,,ICE_350_OIL_CHAIN,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0350,GROUP,,ICE_350_OIL_CHAIN,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0351,GROUP,,ICE_350_OIL_CHAIN,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0352,GROUP,,ICE_350_OIL_CHAIN,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0353,GROUP,,ICE_350_OIL_CHAIN,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0354,GROUP,,ICE_350_OIL_CHAIN,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0355,GROUP,,ICE_350_OIL_CHAIN,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0356,GROUP,,ICE_350_OIL_CHAIN,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0357,GROUP,,ICE_350_OIL_CHAIN,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0358,GROUP,,ICE_350_OIL_CHAIN,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0359,GROUP,,ICE_350_OIL_CHAIN,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0360,GROUP,,ICE_350_OIL_CHAIN,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0361,GROUP,,ICE_350_OIL_CHAIN,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0362,GROUP,,ICE_350_OIL_CHAIN,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0363,GROUP,,ICE_350_OIL_CHAIN,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0364,GROUP,,ICE_350_OIL_CHAIN,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0365,GROUP,,ICE_350_OIL_CHAIN,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0366,GROUP,,ICE_350_OIL_CHAIN,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0367,GROUP,,ICE_350_OIL_CHAIN,CHAIN_INSPECTION,SCHEDULED,,1000.0,,,KM_ONLY,0.75,0.7,0.5,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Bajaj NS200 UG2 manual,Chain-drive representative,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0368,GROUP,,ICE_350_OIL_CHAIN,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,VERIFIED_REPRESENTATIVE,Bajaj NS200 UG2 manual,Bajaj NS200 UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Maintenance table explicitly says chain cleaning spray every 500 km.,HIGH,0,1,1.1.0,
POL0369,GROUP,,ICE_350_OIL_CHAIN,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,SIMULATION_BACKOFF,RideBase derived from chain-cleaning cadence,Bajaj NS200 UG2 reference,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,LOW,0,1,1.1.0,
POL0370,GROUP,,ICE_350_OIL_CHAIN,CHAIN_ADJUST,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,MEDIUM,0,1,1.1.0,
POL0371,GROUP,,ICE_350_OIL_CHAIN,CHAIN_SPROCKET_REPLACE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.7,0.8,22000.0,6000.0,12000.0,40000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0372,GROUP,,ICE_350_OIL_CHAIN,CLUTCH_FREE_PLAY_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0373,GROUP,,ICE_350_OIL_CHAIN,CLUTCH_PLATE_INSPECTION,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0374,GROUP,,ICE_350_OIL_CHAIN,CLUTCH_PLATE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.7,0.75,1.0,40000.0,12000.0,15000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0375,GROUP,,ICE_400_LIQUID_CHAIN,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0376,GROUP,,ICE_400_LIQUID_CHAIN,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0377,GROUP,,ICE_400_LIQUID_CHAIN,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0378,GROUP,,ICE_400_LIQUID_CHAIN,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0379,GROUP,,ICE_400_LIQUID_CHAIN,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0380,GROUP,,ICE_400_LIQUID_CHAIN,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0381,GROUP,,ICE_400_LIQUID_CHAIN,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0382,GROUP,,ICE_400_LIQUID_CHAIN,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0383,GROUP,,ICE_400_LIQUID_CHAIN,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0384,GROUP,,ICE_400_LIQUID_CHAIN,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0385,GROUP,,ICE_400_LIQUID_CHAIN,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0386,GROUP,,ICE_400_LIQUID_CHAIN,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0387,GROUP,,ICE_400_LIQUID_CHAIN,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0388,GROUP,,ICE_400_LIQUID_CHAIN,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0389,GROUP,,ICE_400_LIQUID_CHAIN,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0390,GROUP,,ICE_400_LIQUID_CHAIN,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0391,GROUP,,ICE_400_LIQUID_CHAIN,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0392,GROUP,,ICE_400_LIQUID_CHAIN,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0393,GROUP,,ICE_400_LIQUID_CHAIN,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0394,GROUP,,ICE_400_LIQUID_CHAIN,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0395,GROUP,,ICE_400_LIQUID_CHAIN,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0396,GROUP,,ICE_400_LIQUID_CHAIN,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
